id,format,width,height,size_kb,aspect_ratio,pixels
307632231,JPEG,63,125,5.2,0.5,7875
307009161,JPEG,200,267,21.2,0.75,53400
308581043,JPEG,200,267,26.0,0.75,53400
307876655,JPEG,600,800,161.6,0.75,480000
307167917,JPEG,600,800,187.6,0.75,480000
308656159,JPEG,300,400,37.1,0.75,120000
307721869,JPEG,640,853,203.0,0.75,545920
308711050,JPEG,800,1067,337.4,0.75,853600
307297451,JPEG,300,400,61.3,0.75,120000
308379460,JPEG,600,800,158.2,0.75,480000
307357590,JPEG,800,1067,416.1,0.75,853600
307706985,JPEG,200,267,24.6,0.75,53400
308250660,JPEG,150,200,12.4,0.75,30000
307272605,JPEG,71,122,5.8,0.58,8662
307042107,JPEG,200,267,27.7,0.75,53400
308907781,JPEG,200,267,22.7,0.75,53400
307195358,JPEG,63,89,3.7,0.71,5607
308215604,PNG,1262,1642,1571.1,0.66,2072204
308253088,JPEG,77,160,8.2,0.48,12320
307786803,JPEG,1200,1600,593.8,0.75,1920000
307415464,JPEG,480,640,111.5,0.75,307200
308375781,JPEG,480,640,104.9,0.75,307200
308631620,JPEG,200,267,20.8,0.75,53400
307425023,JPEG,300,400,35.1,0.75,120000
307002152,JPEG,72,130,6.2,0.55,9360
307285437,JPEG,67,102,4.6,0.66,6834
308090015,JPEG,640,853,211.6,0.75,545920
308070914,JPEG,1200,1600,656.8,0.75,1920000
307135202,JPEG,108,62,4.5,1.74,6696
308025966,JPEG,480,640,167.0,0.75,307200
308502827,JPEG,600,800,191.5,0.75,480000
308957958,JPEG,200,267,23.8,0.75,53400
307061115,JPEG,600,800,164.4,0.75,480000
308964859,JPEG,187,1110,72.3,1.05,207570
307284651,JPEG,1036,699,343.0,0.83,724164
307323251,JPEG,640,853,301.9,0.75,545920
308476494,JPEG,195,104,13.5,1.88,20280
308968188,JPEG,800,1067,322.4,0.75,853600
308738453,PNG,200,267,42.6,0.75,53400
308743553,JPEG,600,800,230.8,0.75,480000
307477237,JPEG,300,400,35.1,0.75,120000
308593613,JPEG,800,1067,350.3,0.75,853600
307050144,JPEG,146,128,12.5,1.14,18688
307701041,JPEG,150,200,10.1,0.75,30000
307427498,JPEG,136,79,7.2,1.72,10744
307970497,JPEG,200,267,22.8,0.75,53400
308598604,JPEG,150,200,15.5,0.75,30000
308488959,JPEG,600,800,168.9,0.75,480000
308091418,JPEG,600,800,196.6,0.75,480000
308401463,PNG,600,800,329.6,0.75,480000
308077611,JPEG,150,200,11.8,0.75,30000
308537082,JPEG,800,1067,288.9,0.75,853600
308104292,JPEG,480,640,155.3,0.75,307200
307034095,JPEG,640,853,202.2,0.75,545920
308040142,JPEG,115,128,9.8,0.9,14720
308270208,JPEG,640,853,156.5,0.75,545920
307952154,JPEG,200,267,15.9,0.75,53400
307975206,JPEG,176,175,20.5,1.01,30800
308911522,JPEG,143,122,11.6,1.17,17446
307683433,JPEG,800,1067,352.7,0.75,853600
307135980,JPEG,300,400,35.4,0.75,120000
307365355,JPEG,1262,914,334.6,0.74,1153468
308246274,JPEG,480,640,89.8,0.75,307200
308048512,JPEG,300,400,35.2,0.75,120000
308997531,JPEG,1200,1600,596.7,0.75,1920000
307801965,JPEG,480,640,97.3,0.75,307200
307684480,JPEG,640,853,170.1,0.75,545920
308981417,PNG,640,853,391.5,0.75,545920
307462915,JPEG,86,162,9.3,0.53,13932
308114200,JPEG,640,853,262.7,0.75,545920
307604113,JPEG,150,200,11.8,0.75,30000
308892181,JPEG,300,400,64.3,0.75,120000
308395581,JPEG,1440,1236,596.8,1.76,1779840
307606477,JPEG,640,853,193.2,0.75,545920
307368459,JPEG,480,640,115.9,0.75,307200
308845969,JPEG,640,853,191.8,0.75,545920
307311651,JPEG,600,800,148.6,0.75,480000
308588848,JPEG,98,159,10.4,0.62,15582
307317952,JPEG,159,155,16.4,1.03,24645
307701266,JPEG,346,1677,265.5,1.24,580242
307693306,JPEG,145,146,14.1,0.99,21170
307381147,JPEG,640,853,234.4,0.75,545920
308296106,JPEG,300,400,57.8,0.75,120000
307292999,JPEG,200,267,19.9,0.75,53400
307225193,JPEG,1200,1600,905.8,0.75,1920000
307215142,JPEG,600,800,184.8,0.75,480000
308878565,PNG,300,400,122.3,0.75,120000
308751025,JPEG,600,800,174.1,0.75,480000
308287289,JPEG,150,200,9.3,0.75,30000
307374599,JPEG,800,1067,312.1,0.75,853600
307275872,JPEG,600,800,169.6,0.75,480000
308180868,JPEG,800,1067,285.7,0.75,853600
307755371,JPEG,600,800,204.4,0.75,480000
308453799,JPEG,480,640,102.8,0.75,307200
308503290,JPEG,600,800,240.1,0.75,480000
308278557,JPEG,600,800,154.3,0.75,480000
307557098,JPEG,193,136,17.5,1.42,26248
307819986,JPEG,640,853,284.3,0.75,545920
307609418,PNG,1200,1600,1574.3,0.75,1920000
307598194,JPEG,96,81,5.2,1.19,7776
307563701,JPEG,800,1067,413.4,0.75,853600
307420053,JPEG,1200,1600,939.6,0.75,1920000
308072819,JPEG,117,198,15.4,0.59,23166
307223330,JPEG,150,200,9.1,0.75,30000
307398903,JPEG,75,182,9.1,0.41,13650
308096070,JPEG,163,154,16.7,1.06,25102
308038896,JPEG,692,176,67.1,2.14,121792
308814682,JPEG,640,853,161.2,0.75,545920
308895269,JPEG,640,853,186.2,0.75,545920
307023983,JPEG,128,90,7.7,1.42,11520
307808269,JPEG,800,1067,303.5,0.75,853600
307176164,JPEG,800,1067,454.7,0.75,853600
307831184,JPEG,158,138,14.5,1.14,21804
308041521,JPEG,600,800,153.6,0.75,480000
308042088,JPEG,1183,1109,454.6,1.83,1311947
307332924,JPEG,141,128,12.0,1.1,18048
307739371,JPEG,217,253,18.7,0.97,54901
307686694,JPEG,800,1067,273.2,0.75,853600
307782878,PNG,480,640,242.2,0.75,307200
307027828,JPEG,675,1553,460.0,1.62,1048275
307845974,JPEG,179,93,11.1,1.92,16647
307944369,JPEG,150,200,8.7,0.75,30000
307898381,JPEG,600,800,173.6,0.75,480000
307551916,JPEG,480,640,111.7,0.75,307200
308405501,JPEG,150,200,13.0,0.75,30000
307205520,JPEG,154,105,10.8,1.47,16170
307736666,JPEG,480,640,139.7,0.75,307200
307682700,JPEG,154,118,12.1,1.31,18172
308251939,JPEG,200,267,22.3,0.75,53400
307299045,JPEG,200,267,17.7,0.75,53400
308398638,JPEG,300,400,39.8,0.75,120000
308625650,PNG,800,1067,663.2,0.75,853600
308982256,PNG,148,157,15.5,0.94,23236
307990803,JPEG,200,267,18.0,0.75,53400
308060850,JPEG,1200,1600,846.7,0.75,1920000
307501178,JPEG,150,200,8.7,0.75,30000
308721247,JPEG,726,852,216.2,1.49,618552
307069606,PNG,1200,1600,1534.0,0.75,1920000
308996835,JPEG,150,200,10.5,0.75,30000
307003728,JPEG,200,267,18.1,0.75,53400
308288419,JPEG,640,853,173.8,0.75,545920
308174868,JPEG,1109,1464,515.5,1.7,1623576
308044665,JPEG,300,400,49.0,0.75,120000
308825502,JPEG,480,640,126.1,0.75,307200
307613802,JPEG,600,800,204.9,0.75,480000
307982864,JPEG,800,1067,317.9,0.75,853600
308534392,JPEG,640,853,171.7,0.75,545920
307950237,JPEG,300,400,48.3,0.75,120000
307378103,JPEG,300,400,35.3,0.75,120000
307849210,JPEG,200,267,19.9,0.75,53400
308285484,JPEG,200,267,18.4,0.75,53400
307014493,JPEG,600,800,219.7,0.75,480000
308048190,JPEG,1044,1551,617.8,0.9,1619244
307527232,JPEG,480,640,131.5,0.75,307200
307496911,JPEG,137,68,6.2,2.01,9316
308116705,JPEG,69,76,3.5,0.91,5244
308591565,JPEG,200,267,21.3,0.75,53400
307289872,JPEG,884,957,309.4,2.07,845988
307216143,JPEG,300,400,56.6,0.75,120000
307323244,JPEG,800,1067,279.8,0.75,853600
307068383,JPEG,154,78,8.0,1.97,12012
308814577,JPEG,480,640,156.7,0.75,307200
307224498,JPEG,600,800,173.8,0.75,480000
307476003,JPEG,1200,1600,682.2,0.75,1920000
307338350,JPEG,300,400,56.9,0.75,120000
307695053,JPEG,600,800,166.0,0.75,480000
308013737,JPEG,300,400,50.1,0.75,120000
307788937,JPEG,300,400,49.4,0.75,120000
308156799,JPEG,131,112,9.8,1.17,14672
308461132,JPEG,1032,1131,388.7,1.84,1167192
307564991,JPEG,476,1121,211.7,1.08,533596
308797776,JPEG,103,121,8.3,0.85,12463
307270136,JPEG,800,1067,443.8,0.75,853600
308265008,JPEG,541,756,132.9,1.43,408996
307672439,JPEG,118,82,6.5,1.44,9676
308791140,JPEG,1200,1600,926.1,0.75,1920000
308187287,JPEG,640,853,164.4,0.75,545920
307576033,JPEG,800,1067,441.0,0.75,853600
307800713,JPEG,1198,1653,955.5,1.79,1980294
308642261,JPEG,480,640,95.3,0.75,307200
308000569,JPEG,1081,238,107.2,1.98,257278
308812599,JPEG,150,200,10.0,0.75,30000
307448851,JPEG,480,640,134.3,0.75,307200
308490825,JPEG,893,680,205.6,2.17,607240
307186022,JPEG,97,91,5.9,1.07,8827
308951925,JPEG,640,853,188.6,0.75,545920
308768495,JPEG,66,136,6.0,0.49,8976
307673666,JPEG,300,400,43.0,0.75,120000
307784529,JPEG,640,853,265.3,0.75,545920
307179289,JPEG,757,1579,361.5,1.11,1195303
308838049,PNG,150,200,36.7,0.75,30000
307933400,JPEG,150,200,16.6,0.75,30000
308818156,JPEG,480,640,92.2,0.75,307200
307043392,JPEG,600,800,230.0,0.75,480000
308959238,JPEG,600,800,178.8,0.75,480000
307789233,JPEG,600,800,153.1,0.75,480000
307569581,JPEG,1200,1600,608.3,0.75,1920000
307529736,JPEG,300,400,36.0,0.75,120000
307887177,JPEG,300,400,43.7,0.75,120000
308651242,JPEG,100,176,11.7,0.57,17600
307415115,JPEG,480,640,126.6,0.75,307200
307334453,JPEG,1532,256,176.1,1.35,392192
307258169,JPEG,182,122,14.8,1.49,22204
307727250,JPEG,1200,1600,558.8,0.75,1920000
307456661,JPEG,843,1390,591.9,0.97,1171770
307616173,JPEG,800,1067,465.9,0.75,853600
308659646,JPEG,600,800,142.9,0.75,480000
308316061,JPEG,300,400,35.9,0.75,120000
307005585,JPEG,92,107,6.6,0.86,9844
307124568,JPEG,155,191,19.7,0.81,29605
307195925,JPEG,600,800,167.4,0.75,480000
307025513,JPEG,85,131,7.4,0.65,11135
307492235,JPEG,300,400,36.4,0.75,120000
308991528,JPEG,881,1394,597.9,1.84,1228114
308954898,JPEG,600,800,163.8,0.75,480000
307274074,JPEG,200,267,17.8,0.75,53400
307262866,JPEG,200,267,21.2,0.75,53400
308965505,JPEG,640,853,225.7,0.75,545920
308394172,JPEG,600,800,171.5,0.75,480000
307673427,JPEG,200,267,18.7,0.75,53400
308208233,JPEG,1200,1600,794.9,0.75,1920000
307066553,JPEG,300,400,38.7,0.75,120000
308884379,JPEG,618,125,29.9,0.51,77250
308827327,JPEG,480,640,108.8,0.75,307200
308880268,JPEG,170,95,10.8,1.79,16150
308784507,JPEG,300,400,43.0,0.75,120000
308108748,JPEG,800,1067,312.1,0.75,853600
307423024,JPEG,600,800,177.6,0.75,480000
307396298,JPEG,89,137,8.1,0.65,12193
307253779,JPEG,300,400,41.0,0.75,120000
308448849,JPEG,1200,1600,816.5,0.75,1920000
307510046,JPEG,200,267,22.7,0.75,53400
308944227,JPEG,300,400,57.7,0.75,120000
307038536,JPEG,300,400,57.1,0.75,120000
308678965,JPEG,480,640,144.7,0.75,307200
308647856,JPEG,640,853,210.7,0.75,545920
307419012,JPEG,1226,155,55.6,0.81,190030
308323542,JPEG,1200,1600,686.3,0.75,1920000
308962871,JPEG,73,147,7.2,0.5,10731
307894700,JPEG,200,267,18.7,0.75,53400
307820247,JPEG,600,800,153.2,0.75,480000
307033977,JPEG,150,200,8.7,0.75,30000
308449244,JPEG,200,267,16.9,0.75,53400
307179966,JPEG,480,640,90.0,0.75,307200
308447368,JPEG,1200,1600,928.2,0.75,1920000
307642086,JPEG,800,1067,322.9,0.75,853600
308257838,JPEG,480,640,94.8,0.75,307200
307830642,JPEG,197,141,18.5,1.4,27777
307102234,JPEG,480,640,142.2,0.75,307200
307470777,JPEG,600,800,209.6,0.75,480000
307733952,JPEG,200,267,16.8,0.75,53400
308321500,JPEG,85,88,5.0,0.97,7480
307498198,JPEG,200,267,18.4,0.75,53400
307560579,JPEG,300,400,56.0,0.75,120000
308874068,JPEG,480,640,95.5,0.75,307200
307232372,JPEG,774,1508,410.7,0.63,1167192
307202460,JPEG,1200,1600,816.9,0.75,1920000
307032838,PNG,300,400,90.5,0.75,120000
307679391,JPEG,200,267,24.6,0.75,53400
308139738,JPEG,480,640,89.5,0.75,307200
307639879,JPEG,640,853,253.3,0.75,545920
308264840,JPEG,52,57,2.0,0.91,2964
308824284,JPEG,480,640,159.6,0.75,307200
307109807,JPEG,150,200,12.7,0.75,30000
307769874,JPEG,616,971,252.0,1.67,598136
308334068,JPEG,300,400,41.0,0.75,120000
308390374,JPEG,320,139,19.4,1.11,44480
308955446,JPEG,640,853,232.0,0.75,545920
307759975,JPEG,175,195,22.8,0.9,34125
307175515,JPEG,600,800,172.3,0.75,480000
307537607,JPEG,760,1594,546.2,1.5,1211440
307593672,JPEG,640,853,230.4,0.75,545920
308004007,JPEG,311,1105,117.7,1.71,343655
308686545,JPEG,154,93,9.5,1.66,14322
307315618,JPEG,150,200,13.1,0.75,30000
307187249,JPEG,800,1067,279.0,0.75,853600
307296793,JPEG,116,53,4.1,2.19,6148
307701543,JPEG,800,1067,465.2,0.75,853600
307124039,JPEG,300,400,66.6,0.75,120000
307258109,JPEG,156,86,8.9,1.81,13416
308884330,JPEG,600,800,152.4,0.75,480000
308217585,PNG,1321,989,1253.8,0.57,1306469
307241873,JPEG,150,200,16.0,0.75,30000
307322394,JPEG,800,1067,392.1,0.75,853600
308818251,JPEG,200,267,22.5,0.75,53400
308314623,JPEG,1439,789,344.4,2.12,1135371
307762257,JPEG,800,1067,262.1,0.75,853600
308690034,JPEG,800,1067,395.2,0.75,853600
308094439,JPEG,300,400,58.6,0.75,120000
308110208,JPEG,102,139,9.5,0.73,14178
307801890,JPEG,71,125,5.9,0.57,8875
307211414,JPEG,640,853,187.1,0.75,545920
308854717,JPEG,600,800,185.7,0.75,480000
307130614,JPEG,480,640,111.6,0.75,307200
307583809,JPEG,480,640,93.5,0.75,307200
307812713,JPEG,480,640,110.8,0.75,307200
307142491,JPEG,600,800,172.9,0.75,480000
307892961,JPEG,640,853,217.7,0.75,545920
307326065,JPEG,289,878,129.2,1.07,253742
308615478,JPEG,150,200,16.2,0.75,30000
308662324,JPEG,121,104,8.4,1.16,12584
308424416,JPEG,95,89,5.6,1.07,8455
307345264,JPEG,640,853,294.9,0.75,545920
308334663,JPEG,300,400,42.3,0.75,120000
308045785,JPEG,300,400,45.6,0.75,120000
307724369,JPEG,98,62,4.1,1.58,6076
307742187,JPEG,300,400,51.1,0.75,120000
307843681,JPEG,150,200,15.4,0.75,30000
307841568,JPEG,640,853,241.6,0.75,545920
307854964,JPEG,68,144,6.5,0.47,9792
308971755,JPEG,640,853,238.6,0.75,545920
308894885,JPEG,109,73,5.3,1.49,7957
307150622,JPEG,386,142,21.9,1.43,54812
308997217,JPEG,480,640,103.4,0.75,307200
308077275,JPEG,113,188,14.2,0.6,21244
307290617,JPEG,480,640,94.0,0.75,307200
307348844,JPEG,930,1327,358.0,1.38,1234110
307749938,JPEG,1200,1600,712.6,0.75,1920000
307994607,JPEG,200,267,15.6,0.75,53400
307890973,JPEG,600,800,171.6,0.75,480000
307039554,JPEG,600,800,189.0,0.75,480000
307203626,JPEG,200,267,24.5,0.75,53400
307357563,JPEG,99,119,7.9,0.83,11781
307685013,JPEG,99,143,9.4,0.69,14157
308610586,JPEG,600,800,181.0,0.75,480000
308179409,JPEG,374,895,151.3,1.45,334730
307003521,JPEG,480,640,94.8,0.75,307200
308276350,JPEG,480,640,94.3,0.75,307200
307530291,JPEG,150,200,13.7,0.75,30000
307048789,JPEG,800,1067,367.4,0.75,853600
308810310,JPEG,200,267,20.0,0.75,53400
308217869,JPEG,90,109,6.5,0.83,9810
307389312,JPEG,300,400,37.8,0.75,120000
307254784,JPEG,1200,1600,618.1,0.75,1920000
307345809,JPEG,640,853,194.4,0.75,545920
308076771,JPEG,200,267,19.7,0.75,53400
307493035,JPEG,480,640,90.7,0.75,307200
307656815,JPEG,800,1067,303.9,0.75,853600
307851513,JPEG,480,640,105.0,0.75,307200
308275238,JPEG,800,1067,374.3,0.75,853600
308848464,JPEG,640,853,174.4,0.75,545920
308704421,JPEG,150,200,10.2,0.75,30000
307293458,JPEG,600,800,163.7,0.75,480000
308481709,JPEG,150,200,8.9,0.75,30000
308347688,JPEG,1200,1600,550.6,0.75,1920000
307889841,JPEG,600,800,224.4,0.75,480000
307534249,JPEG,480,640,159.0,0.75,307200
308787490,JPEG,748,1383,342.3,1.15,1034484
307339846,JPEG,531,1781,472.3,1.19,945711
308044313,JPEG,108,59,4.2,1.83,6372
308429863,JPEG,800,1067,332.7,0.75,853600
307615671,JPEG,1072,1249,418.4,1.55,1338928
308656759,JPEG,150,200,10.5,0.75,30000
307990703,JPEG,300,400,66.3,0.75,120000
308710826,JPEG,800,1067,418.1,0.75,853600
308480736,JPEG,486,966,225.5,0.64,469476
308794646,JPEG,1200,1600,732.2,0.75,1920000
307688154,JPEG,200,267,16.9,0.75,53400
308407069,JPEG,151,186,18.7,0.81,28086
307161428,JPEG,150,200,13.6,0.75,30000
308356535,JPEG,200,267,27.7,0.75,53400
308566699,JPEG,150,200,10.6,0.75,30000
308030057,JPEG,300,400,35.3,0.75,120000
308253855,JPEG,317,1310,119.2,0.55,415270
308383115,JPEG,1200,1600,655.9,0.75,1920000
308272765,JPEG,1231,271,140.4,0.91,333601
307667600,JPEG,200,267,20.4,0.75,53400
308516998,JPEG,1353,1659,844.4,2.06,2244627
308205188,JPEG,800,1067,267.6,0.75,853600
307752449,JPEG,1200,1600,875.1,0.75,1920000
308842720,JPEG,160,1236,57.9,1.89,197760
308517411,JPEG,1200,1600,920.4,0.75,1920000
307913948,JPEG,600,800,205.6,0.75,480000
308559355,JPEG,600,800,184.7,0.75,480000
307031106,JPEG,1200,1600,565.9,0.75,1920000
308983647,JPEG,640,853,269.2,0.75,545920
308569589,JPEG,124,88,7.3,1.41,10912
307952404,JPEG,150,200,14.7,0.75,30000
307837266,JPEG,640,853,165.4,0.75,545920
307195749,JPEG,200,267,22.0,0.75,53400
308977087,JPEG,1025,734,277.1,0.87,752350
308918854,JPEG,300,400,64.9,0.75,120000
308375839,JPEG,600,800,189.7,0.75,480000
308642282,JPEG,460,690,116.2,1.97,317400
308790453,JPEG,600,800,153.8,0.75,480000
308857922,JPEG,557,1593,298.7,1.09,887301
307157257,JPEG,800,1067,309.7,0.75,853600
308303800,JPEG,800,1067,332.2,0.75,853600
308010893,JPEG,61,194,7.9,0.31,11834
308362426,JPEG,300,400,63.5,0.75,120000
307169066,JPEG,164,291,19.2,1.6,47724
307943664,JPEG,600,800,186.3,0.75,480000
307366778,JPEG,300,400,56.1,0.75,120000
307941331,JPEG,480,640,129.7,0.75,307200
308600220,JPEG,640,853,164.1,0.75,545920
307126197,JPEG,613,1492,373.9,0.96,914596
307164961,JPEG,1270,854,320.1,1.79,1084580
308631623,JPEG,1200,1600,566.3,0.75,1920000
307574695,JPEG,1200,1600,726.6,0.75,1920000
308099902,JPEG,57,77,2.9,0.74,4389
307923953,JPEG,480,640,108.3,0.75,307200
308524136,JPEG,53,61,2.2,0.87,3233
307816050,JPEG,424,1388,193.7,2.09,588512
308007473,JPEG,600,800,161.9,0.75,480000
308203577,JPEG,640,853,271.9,0.75,545920
308092157,JPEG,800,1067,296.0,0.75,853600
308462761,JPEG,480,640,94.4,0.75,307200
308877003,JPEG,640,853,261.7,0.75,545920
307426975,JPEG,600,800,180.5,0.75,480000
308146342,JPEG,80,165,8.8,0.48,13200
308215569,JPEG,166,181,20.0,0.92,30046
307167908,JPEG,200,267,27.2,0.75,53400
307021588,JPEG,150,200,8.8,0.75,30000
308730946,JPEG,853,1738,503.5,1.27,1482514
308802787,JPEG,480,640,135.1,0.75,307200
308271449,JPEG,150,200,16.2,0.75,30000
308383219,JPEG,133,155,13.7,0.86,20615
308124986,JPEG,800,1067,371.4,0.75,853600
307690563,JPEG,800,1067,269.3,0.75,853600
308117235,JPEG,200,267,24.0,0.75,53400
308640206,JPEG,600,800,179.8,0.75,480000
308325664,JPEG,640,853,214.3,0.75,545920
308129187,JPEG,765,1478,423.8,0.98,1130670
308231284,JPEG,1591,554,277.9,0.71,881414
308519176,JPEG,150,200,11.4,0.75,30000
308263323,JPEG,200,267,25.4,0.75,53400
307009501,JPEG,640,853,240.9,0.75,545920
307616455,JPEG,143,55,5.2,2.6,7865
307537455,JPEG,600,800,194.5,0.75,480000
307252419,JPEG,480,640,114.2,0.75,307200
308720355,JPEG,200,267,25.9,0.75,53400
307681336,JPEG,150,200,10.0,0.75,30000
307106092,JPEG,291,1643,147.4,1.92,478113
308195118,JPEG,150,200,13.5,0.75,30000
308088575,JPEG,189,82,10.3,2.3,15498
308203062,JPEG,480,640,99.2,0.75,307200
307578944,JPEG,1005,937,289.8,1.56,941685
308659826,JPEG,480,640,131.4,0.75,307200
308864746,JPEG,1200,1600,856.5,0.75,1920000
308829520,JPEG,200,267,24.3,0.75,53400
307522501,JPEG,139,883,39.2,1.42,122737
308980179,JPEG,1200,1600,908.5,0.75,1920000
308853090,JPEG,1200,1600,751.6,0.75,1920000
307583944,JPEG,1130,433,145.5,2.19,489290
308228255,JPEG,1200,1600,976.1,0.75,1920000
308940686,JPEG,480,640,103.6,0.75,307200
307264934,JPEG,800,1067,264.0,0.75,853600
307724145,JPEG,640,853,235.6,0.75,545920
307309480,JPEG,200,267,17.1,0.75,53400
308765689,JPEG,800,1067,348.4,0.75,853600
308055156,JPEG,150,200,9.7,0.75,30000
307645221,JPEG,963,259,129.0,1.63,249417
307759276,JPEG,600,800,153.7,0.75,480000
307139010,JPEG,1200,1600,646.0,0.75,1920000
308794293,JPEG,84,126,7.1,0.67,10584
307850412,JPEG,1200,1600,565.0,0.75,1920000
307426854,JPEG,150,200,12.4,0.75,30000
308491005,JPEG,800,1067,247.7,0.75,853600
308954274,JPEG,177,128,15.1,1.38,22656
308278017,JPEG,80,103,5.5,0.78,8240
308695808,JPEG,480,640,126.7,0.75,307200
308126739,JPEG,800,1067,341.0,0.75,853600
307504101,JPEG,600,800,148.4,0.75,480000
308124927,JPEG,136,1687,77.9,1.09,229432
308708963,JPEG,128,95,8.1,1.35,12160
308871170,JPEG,150,200,14.8,0.75,30000
307814333,JPEG,1200,1600,802.8,0.75,1920000
308159209,JPEG,800,1067,348.6,0.75,853600
307854127,JPEG,300,400,35.3,0.75,120000
307815208,JPEG,150,200,14.4,0.75,30000
308033061,JPEG,480,640,125.2,0.75,307200
308727521,JPEG,800,1067,279.4,0.75,853600
308888643,PNG,640,853,429.8,0.75,545920
307695815,JPEG,800,1067,307.5,0.75,853600
308019068,JPEG,480,640,107.8,0.75,307200
307502168,JPEG,200,267,27.4,0.75,53400
308987848,JPEG,1200,1600,714.9,0.75,1920000
307994828,JPEG,640,853,188.2,0.75,545920
308717905,JPEG,480,640,120.6,0.75,307200
308027283,JPEG,1200,1600,602.5,0.75,1920000
307196106,JPEG,480,640,163.8,0.75,307200
308886738,JPEG,1301,1578,602.9,0.79,2052978
308298417,JPEG,300,400,41.4,0.75,120000
307760266,JPEG,182,122,14.8,1.49,22204
308269752,PNG,600,800,342.4,0.75,480000
308018466,JPEG,800,1067,281.6,0.75,853600
307686687,JPEG,150,200,15.2,0.75,30000
307215840,JPEG,200,267,19.2,0.75,53400
307681605,JPEG,640,853,173.0,0.75,545920
307224430,JPEG,300,400,54.3,0.75,120000
308344899,JPEG,1200,1600,681.4,0.75,1920000
308710489,JPEG,480,640,107.3,0.75,307200
307583076,JPEG,200,267,23.7,0.75,53400
308235767,JPEG,162,111,12.0,1.46,17982
308955056,JPEG,143,169,16.1,0.85,24167
308083109,JPEG,800,1067,273.1,0.75,853600
307988557,JPEG,1200,1600,785.7,0.75,1920000
308256415,JPEG,150,200,8.7,0.75,30000
308416618,JPEG,150,200,15.4,0.75,30000
308636272,JPEG,74,199,9.8,0.37,14726
308659077,JPEG,735,1155,342.7,1.04,848925
307307083,JPEG,600,800,223.6,0.75,480000
307861489,BMP,300,400,279.1,0.75,120000
308721233,JPEG,175,358,23.6,1.34,62650
308043684,JPEG,480,640,118.9,0.75,307200
307837674,JPEG,800,1067,305.3,0.75,853600
307714151,JPEG,800,1067,320.2,0.75,853600
307484037,JPEG,150,200,14.4,0.75,30000
308797146,JPEG,1200,1600,725.3,0.75,1920000
307102029,JPEG,541,474,80.3,2.01,256434
308989753,JPEG,1262,166,99.3,1.17,209492
308388393,JPEG,1403,799,574.6,1.14,1120997
307485123,JPEG,300,400,59.3,0.75,120000
307676712,JPEG,640,853,246.2,0.75,545920
308933968,JPEG,800,1067,314.0,0.75,853600
308550112,JPEG,600,800,213.5,0.75,480000
308520590,JPEG,531,1350,269.7,1.99,716850
307593610,JPEG,200,267,27.1,0.75,53400
307235970,JPEG,200,267,15.8,0.75,53400
308914076,JPEG,1173,567,217.3,1.93,665091
307822924,JPEG,175,171,19.9,1.02,29925
308060155,JPEG,200,267,22.4,0.75,53400
308496305,JPEG,600,800,155.6,0.75,480000
308424213,JPEG,819,163,59.7,1.35,133497
307367901,JPEG,300,400,54.3,0.75,120000
307027661,JPEG,600,800,215.9,0.75,480000
307141004,JPEG,640,853,163.5,0.75,545920
307311703,JPEG,480,640,105.9,0.75,307200
308221612,JPEG,300,400,64.1,0.75,120000
308034002,PNG,640,853,452.4,0.75,545920
307505349,JPEG,200,267,19.0,0.75,53400
308277104,JPEG,300,400,44.2,0.75,120000
308200894,JPEG,200,267,17.0,0.75,53400
307176099,JPEG,200,267,16.0,0.75,53400
308132806,JPEG,168,176,19.7,0.95,29568
307597394,JPEG,150,200,12.8,0.75,30000
308188764,JPEG,1146,148,72.9,0.93,169608
307297542,JPEG,640,853,199.6,0.75,545920
308996737,JPEG,1200,1600,933.5,0.75,1920000
308240420,JPEG,150,200,15.6,0.75,30000
308568791,JPEG,480,640,110.4,0.75,307200
307686001,JPEG,112,162,12.1,0.69,18144
308621767,JPEG,200,267,24.7,0.75,53400
307443533,JPEG,800,1067,377.9,0.75,853600
